Date/Time,Unit,Value,Sensor
9/10/2016 5:00,C,11.112,MC1H
9/10/2016 5:00,C,14.075,RC1H
9/10/2016 5:00,C,13.573,RC1L
9/10/2016 5:00,C,11.62,WC1L
9/10/2016 4:00,C,10.56,MC1L
9/10/2016 4:00,C,11.112,MC1H
9/10/2016 4:00,C,14.075,RC1H
9/10/2016 4:00,C,13.573,RC1L
9/10/2016 4:00,C,12.121,WC1L
9/10/2016 3:00,C,11.564,MC1L
9/10/2016 3:00,C,12.115,MC1H
9/10/2016 3:00,C,11.569,RC1H
9/10/2016 3:00,C,11.569,RC1L
9/10/2016 3:00,C,13.123,WC1L
9/10/2016 2:00,C,12.066,MC1L
9/10/2016 2:00,C,12.616,MC1H
9/10/2016 2:00,C,11.569,RC1H
9/10/2016 2:00,C,11.569,RC1L
9/10/2016 2:00,C,14.126,WC1L
9/10/2016 1:00,C,13.069,MC1L
9/10/2016 1:00,C,13.618,MC1H
9/10/2016 1:00,C,13.072,RC1H
9/10/2016 1:00,C,12.571,RC1L
9/10/2016 1:00,C,14.627,WC1L
9/10/2016 0:00,C,14.073,MC1L
9/10/2016 0:00,C,14.62,MC1H
9/10/2016 0:00,C,14.075,RC1H
9/10/2016 0:00,C,13.573,RC1L
9/10/2016 0:00,C,15.629,WC1L
9/9/2016 23:00,C,14.574,MC1L
9/9/2016 23:00,C,15.121,MC1H
9/9/2016 23:00,C,15.077,RC1H
9/9/2016 23:00,C,14.576,RC1L
9/9/2016 23:00,C,16.63,WC1L
9/9/2016 22:00,C,15.577,MC1L
9/9/2016 22:00,C,16.123,MC1H
9/9/2016 22:00,C,16.078,RC1H
9/9/2016 22:00,C,16.078,RC1L
9/9/2016 22:00,C,17.632,WC1L
9/9/2016 21:00,C,16.579,MC1L
9/9/2016 21:00,C,17.125,MC1H
9/9/2016 21:00,C,17.581,RC1H
9/9/2016 21:00,C,17.08,RC1L
9/9/2016 21:00,C,18.633,WC1L
9/9/2016 20:00,C,18.584,MC1L
9/9/2016 20:00,C,19.127,MC1H
9/9/2016 20:00,C,20.084,RC1H
9/9/2016 20:00,C,19.583,RC1L
9/9/2016 20:00,C,19.634,WC1L
9/9/2016 19:00,C,21.087,MC1L
9/9/2016 19:00,C,21.63,MC1H
9/9/2016 19:00,C,29.084,RC1H
9/9/2016 19:00,C,24.086,RC1L
9/9/2016 19:00,C,20.635,WC1L
9/9/2016 18:00,C,22.589,MC1L
9/9/2016 18:00,C,23.631,MC1H
9/9/2016 18:00,C,36.073,RC1H
9/9/2016 18:00,C,27.085,RC1L
9/9/2016 18:00,C,21.136,WC1L
9/9/2016 17:00,C,23.089,MC1L
9/9/2016 17:00,C,24.131,MC1H
9/9/2016 17:00,C,41.557,RC1H
9/9/2016 17:00,C,31.581,RC1L
9/9/2016 17:00,C,22.636,WC1L
9/9/2016 16:00,C,23.589,MC1L
9/9/2016 16:00,C,24.131,MC1H
9/9/2016 16:00,C,45.044,RC1H
9/9/2016 16:00,C,39.065,RC1L
9/9/2016 16:00,C,23.637,WC1L
9/9/2016 15:00,C,23.589,MC1L
9/9/2016 15:00,C,24.631,MC1H
9/9/2016 15:00,C,46.04,RC1H
9/9/2016 15:00,C,41.059,RC1L
9/9/2016 15:00,C,23.637,WC1L
9/9/2016 14:00,C,22.589,MC1L
9/9/2016 14:00,C,23.13,MC1H
9/9/2016 14:00,C,45.542,RC1H
9/9/2016 14:00,C,40.56,RC1L
9/9/2016 14:00,C,23.637,WC1L
9/9/2016 13:00,C,20.587,MC1L
9/9/2016 13:00,C,21.63,MC1H
9/9/2016 13:00,C,42.055,RC1H
9/9/2016 13:00,C,38.068,RC1L
9/9/2016 13:00,C,23.137,WC1L
9/9/2016 12:00,C,19.084,MC1L
9/9/2016 12:00,C,19.127,MC1H
9/9/2016 12:00,C,38.068,RC1H
9/9/2016 12:00,C,33.079,RC1L
9/9/2016 12:00,C,19.634,WC1L
9/9/2016 11:00,C,17.582,MC1L
9/9/2016 11:00,C,16.624,MC1H
9/9/2016 11:00,C,31.581,RC1H
9/9/2016 11:00,C,25.086,RC1L
9/9/2016 11:00,C,17.131,WC1L
9/9/2016 10:00,C,14.574,MC1L
9/9/2016 10:00,C,14.62,MC1H
9/9/2016 10:00,C,24.586,RC1H
9/9/2016 10:00,C,17.581,RC1L
9/9/2016 10:00,C,14.627,WC1L
9/9/2016 9:00,C,13.069,MC1L
9/9/2016 9:00,C,13.117,MC1H
9/9/2016 9:00,C,18.582,RC1H
9/9/2016 9:00,C,16.078,RC1L
9/9/2016 9:00,C,13.123,WC1L
9/9/2016 8:00,C,12.066,MC1L
9/9/2016 8:00,C,12.616,MC1H
9/9/2016 8:00,C,15.077,RC1H
9/9/2016 8:00,C,14.075,RC1L
9/9/2016 8:00,C,12.622,WC1L
9/9/2016 7:00,C,11.564,MC1L
9/9/2016 7:00,C,12.115,MC1H
9/9/2016 7:00,C,14.075,RC1H
9/9/2016 7:00,C,13.573,RC1L
9/9/2016 7:00,C,12.121,WC1L
9/9/2016 6:00,C,11.564,MC1L
9/9/2016 6:00,C,12.115,MC1H
9/9/2016 6:00,C,14.075,RC1H
9/9/2016 6:00,C,13.573,RC1L
9/9/2016 6:00,C,12.121,WC1L
9/9/2016 5:00,C,11.062,MC1L
9/9/2016 5:00,C,11.614,MC1H
9/9/2016 5:00,C,13.072,RC1H
9/9/2016 5:00,C,13.072,RC1L
9/9/2016 5:00,C,12.622,WC1L
9/9/2016 4:00,C,11.062,MC1L
9/9/2016 4:00,C,11.614,MC1H
9/9/2016 4:00,C,14.075,RC1H
9/9/2016 4:00,C,13.573,RC1L
9/9/2016 4:00,C,12.622,WC1L
9/9/2016 3:00,C,11.564,MC1L
9/9/2016 3:00,C,12.115,MC1H
9/9/2016 3:00,C,13.573,RC1H
9/9/2016 3:00,C,13.072,RC1L
9/9/2016 3:00,C,13.123,WC1L
9/9/2016 2:00,C,12.066,MC1L
9/9/2016 2:00,C,12.616,MC1H
9/9/2016 2:00,C,11.569,RC1H
9/9/2016 2:00,C,11.569,RC1L
9/9/2016 2:00,C,13.625,WC1L
9/9/2016 1:00,C,12.568,MC1L
9/9/2016 1:00,C,13.117,MC1H
9/9/2016 1:00,C,12.571,RC1H
9/9/2016 1:00,C,12.07,RC1L
9/9/2016 1:00,C,14.126,WC1L
9/9/2016 0:00,C,13.069,MC1L
9/9/2016 0:00,C,13.618,MC1H
9/9/2016 0:00,C,13.072,RC1H
9/9/2016 0:00,C,12.571,RC1L
9/9/2016 0:00,C,14.627,WC1L
9/8/2016 23:00,C,13.069,MC1L
9/8/2016 23:00,C,14.119,MC1H
9/8/2016 23:00,C,13.573,RC1H
9/8/2016 23:00,C,13.573,RC1L
9/8/2016 23:00,C,14.627,WC1L
9/8/2016 22:00,C,14.073,MC1L
9/8/2016 22:00,C,14.62,MC1H
9/8/2016 22:00,C,14.576,RC1H
9/8/2016 22:00,C,14.576,RC1L
9/8/2016 22:00,C,15.128,WC1L
9/8/2016 21:00,C,15.075,MC1L
9/8/2016 21:00,C,15.622,MC1H
9/8/2016 21:00,C,15.578,RC1H
9/8/2016 21:00,C,16.078,RC1L
9/8/2016 21:00,C,16.13,WC1L
9/8/2016 20:00,C,16.579,MC1L
9/8/2016 20:00,C,17.125,MC1H
9/8/2016 20:00,C,18.082,RC1H
9/8/2016 20:00,C,18.082,RC1L
9/8/2016 20:00,C,17.632,WC1L
9/8/2016 19:00,C,18.584,MC1L
9/8/2016 19:00,C,19.127,MC1H
9/8/2016 19:00,C,25.086,RC1H
9/8/2016 19:00,C,21.085,RC1L
9/8/2016 19:00,C,19.134,WC1L
9/8/2016 18:00,C,20.086,MC1L
9/8/2016 18:00,C,20.629,MC1H
9/8/2016 18:00,C,32.58,RC1H
9/8/2016 18:00,C,24.086,RC1L
9/8/2016 18:00,C,20.135,WC1L
9/8/2016 17:00,C,21.087,MC1L
9/8/2016 17:00,C,21.63,MC1H
9/8/2016 17:00,C,38.566,RC1H
9/8/2016 17:00,C,28.584,RC1L
9/8/2016 17:00,C,21.636,WC1L
9/8/2016 16:00,C,21.087,MC1L
9/8/2016 16:00,C,21.63,MC1H
9/8/2016 16:00,C,41.557,RC1H
9/8/2016 16:00,C,36.572,RC1L
9/8/2016 16:00,C,22.136,WC1L
9/8/2016 15:00,C,21.087,MC1L
9/8/2016 15:00,C,21.63,MC1H
9/8/2016 15:00,C,43.052,RC1H
9/8/2016 15:00,C,38.068,RC1L
9/8/2016 15:00,C,22.136,WC1L
9/8/2016 14:00,C,21.087,MC1L
9/8/2016 14:00,C,21.129,MC1H
9/8/2016 14:00,C,42.055,RC1H
9/8/2016 14:00,C,38.068,RC1L
9/8/2016 14:00,C,22.136,WC1L
9/8/2016 13:00,C,20.587,MC1L
9/8/2016 13:00,C,21.129,MC1H
9/8/2016 13:00,C,40.062,RC1H
9/8/2016 13:00,C,35.574,RC1L
9/8/2016 13:00,C,23.137,WC1L
9/8/2016 12:00,C,19.585,MC1L
9/8/2016 12:00,C,19.127,MC1H
9/8/2016 12:00,C,36.073,RC1H
9/8/2016 12:00,C,31.581,RC1L
9/8/2016 12:00,C,19.634,WC1L
9/8/2016 11:00,C,18.584,MC1L
9/8/2016 11:00,C,17.625,MC1H
9/8/2016 11:00,C,31.581,RC1H
9/8/2016 11:00,C,25.086,RC1L
9/8/2016 11:00,C,18.633,WC1L
9/8/2016 10:00,C,15.577,MC1L
9/8/2016 10:00,C,15.622,MC1H
9/8/2016 10:00,C,25.086,RC1H
9/8/2016 10:00,C,17.581,RC1L
9/8/2016 10:00,C,16.63,WC1L
9/8/2016 9:00,C,14.073,MC1L
9/8/2016 9:00,C,14.62,MC1H
9/8/2016 9:00,C,19.583,RC1H
9/8/2016 9:00,C,17.581,RC1L
9/8/2016 9:00,C,15.629,WC1L
9/8/2016 8:00,C,13.571,MC1L
9/8/2016 8:00,C,14.119,MC1H
9/8/2016 8:00,C,16.579,RC1H
9/8/2016 8:00,C,15.578,RC1L
9/8/2016 8:00,C,14.627,WC1L
9/8/2016 7:00,C,13.571,MC1L
9/8/2016 7:00,C,14.119,MC1H
9/8/2016 7:00,C,14.075,RC1H
9/8/2016 7:00,C,13.573,RC1L
9/8/2016 7:00,C,14.627,WC1L
9/8/2016 6:00,C,13.571,MC1L
9/8/2016 6:00,C,14.62,MC1H
9/8/2016 6:00,C,11.569,RC1H
9/8/2016 6:00,C,11.569,RC1L
9/8/2016 6:00,C,15.128,WC1L
9/8/2016 5:00,C,14.073,MC1L
9/8/2016 5:00,C,15.121,MC1H
9/8/2016 5:00,C,12.07,RC1H
9/8/2016 5:00,C,12.07,RC1L
9/8/2016 5:00,C,15.629,WC1L
9/8/2016 4:00,C,15.075,MC1L
9/8/2016 4:00,C,16.123,MC1H
9/8/2016 4:00,C,12.571,RC1H
9/8/2016 4:00,C,13.072,RC1L
9/8/2016 4:00,C,16.63,WC1L
9/8/2016 3:00,C,16.078,MC1L
9/8/2016 3:00,C,17.125,MC1H
9/8/2016 3:00,C,13.573,RC1H
9/8/2016 3:00,C,13.573,RC1L
9/8/2016 3:00,C,18.133,WC1L
9/8/2016 2:00,C,17.582,MC1L
9/8/2016 2:00,C,18.627,MC1H
9/8/2016 2:00,C,15.077,RC1H
9/8/2016 2:00,C,15.077,RC1L
9/8/2016 2:00,C,19.134,WC1L
9/8/2016 1:00,C,18.584,MC1L
9/8/2016 1:00,C,19.127,MC1H
9/8/2016 1:00,C,16.579,RC1H
9/8/2016 1:00,C,16.078,RC1L
9/8/2016 1:00,C,20.135,WC1L
9/8/2016 0:00,C,19.585,MC1L
9/8/2016 0:00,C,20.128,MC1H
9/8/2016 0:00,C,18.082,RC1H
9/8/2016 0:00,C,17.581,RC1L
9/8/2016 0:00,C,20.635,WC1L
9/7/2016 23:00,C,20.086,MC1L
9/7/2016 23:00,C,20.629,MC1H
9/7/2016 23:00,C,18.582,RC1H
9/7/2016 23:00,C,18.082,RC1L
9/7/2016 23:00,C,20.635,WC1L
9/7/2016 22:00,C,20.086,MC1L
9/7/2016 22:00,C,20.629,MC1H
9/7/2016 22:00,C,19.583,RC1H
9/7/2016 22:00,C,19.083,RC1L
9/7/2016 22:00,C,21.136,WC1L
9/7/2016 21:00,C,21.087,MC1L
9/7/2016 21:00,C,22.13,MC1H
9/7/2016 21:00,C,21.585,RC1H
9/7/2016 21:00,C,21.585,RC1L
9/7/2016 21:00,C,22.136,WC1L
9/7/2016 20:00,C,22.589,MC1L
9/7/2016 20:00,C,23.631,MC1H
9/7/2016 20:00,C,24.586,RC1H
9/7/2016 20:00,C,24.086,RC1L
9/7/2016 20:00,C,22.636,WC1L
9/7/2016 19:00,C,25.59,MC1L
9/7/2016 19:00,C,27.131,MC1H
9/7/2016 19:00,C,33.079,RC1H
9/7/2016 19:00,C,28.584,RC1L
9/7/2016 19:00,C,24.137,WC1L
9/7/2016 18:00,C,27.589,MC1L
9/7/2016 18:00,C,29.13,MC1H
9/7/2016 18:00,C,40.56,RC1H
9/7/2016 18:00,C,32.08,RC1L
9/7/2016 18:00,C,25.137,WC1L
9/7/2016 17:00,C,28.589,MC1L
9/7/2016 17:00,C,30.129,MC1H
9/7/2016 17:00,C,46.04,RC1H
9/7/2016 17:00,C,37.07,RC1L
9/7/2016 17:00,C,26.636,WC1L
9/7/2016 16:00,C,28.589,MC1L
9/7/2016 16:00,C,30.129,MC1H
9/7/2016 16:00,C,49.523,RC1H
9/7/2016 16:00,C,44.048,RC1L
9/7/2016 16:00,C,27.636,WC1L
9/7/2016 15:00,C,28.089,MC1L
9/7/2016 15:00,C,30.129,MC1H
9/7/2016 15:00,C,51.015,RC1H
9/7/2016 15:00,C,46.04,RC1L
9/7/2016 15:00,C,27.636,WC1L
9/7/2016 14:00,C,27.09,MC1L
9/7/2016 14:00,C,28.63,MC1H
9/7/2016 14:00,C,50.021,RC1H
9/7/2016 14:00,C,45.542,RC1L
9/7/2016 14:00,C,27.636,WC1L
9/7/2016 13:00,C,25.09,MC1L
9/7/2016 13:00,C,27.131,MC1H
9/7/2016 13:00,C,47.035,RC1H
9/7/2016 13:00,C,42.553,RC1L
9/7/2016 13:00,C,27.136,WC1L
9/7/2016 12:00,C,23.589,MC1L
9/7/2016 12:00,C,24.631,MC1H
9/7/2016 12:00,C,42.055,RC1H
9/7/2016 12:00,C,37.569,RC1L
9/7/2016 12:00,C,23.137,WC1L
9/7/2016 11:00,C,21.588,MC1L
9/7/2016 11:00,C,22.13,MC1H
9/7/2016 11:00,C,36.073,RC1H
9/7/2016 11:00,C,29.584,RC1L
9/7/2016 11:00,C,21.136,WC1L
9/7/2016 10:00,C,18.584,MC1L
9/7/2016 10:00,C,19.127,MC1H
9/7/2016 10:00,C,28.584,RC1H
9/7/2016 10:00,C,21.085,RC1L
9/7/2016 10:00,C,20.135,WC1L
9/7/2016 9:00,C,16.579,MC1L
9/7/2016 9:00,C,17.125,MC1H
9/7/2016 9:00,C,20.584,RC1H
9/7/2016 9:00,C,18.082,RC1L
9/7/2016 9:00,C,18.633,WC1L
9/7/2016 8:00,C,15.075,MC1L
9/7/2016 8:00,C,15.622,MC1H
9/7/2016 8:00,C,16.078,RC1H
9/7/2016 8:00,C,15.578,RC1L
9/7/2016 8:00,C,18.133,WC1L
9/7/2016 7:00,C,15.075,MC1L
9/7/2016 7:00,C,15.622,MC1H
9/7/2016 7:00,C,14.576,RC1H
9/7/2016 7:00,C,14.576,RC1L
9/7/2016 7:00,C,17.632,WC1L
9/7/2016 6:00,C,15.075,MC1L
9/7/2016 6:00,C,15.622,MC1H
9/7/2016 6:00,C,14.576,RC1H
9/7/2016 6:00,C,14.576,RC1L
9/7/2016 6:00,C,17.632,WC1L
9/7/2016 5:00,C,15.075,MC1L
9/7/2016 5:00,C,16.123,MC1H
9/7/2016 5:00,C,15.077,RC1H
9/7/2016 5:00,C,15.077,RC1L
9/7/2016 5:00,C,18.133,WC1L
9/7/2016 4:00,C,15.577,MC1L
9/7/2016 4:00,C,16.624,MC1H
9/7/2016 4:00,C,16.078,RC1H
9/7/2016 4:00,C,15.578,RC1L
9/7/2016 4:00,C,18.133,WC1L
9/7/2016 3:00,C,16.078,MC1L
9/7/2016 3:00,C,16.624,MC1H
9/7/2016 3:00,C,15.578,RC1H
9/7/2016 3:00,C,15.578,RC1L
9/7/2016 3:00,C,18.133,WC1L
9/7/2016 2:00,C,16.579,MC1L
9/7/2016 2:00,C,17.125,MC1H
9/7/2016 2:00,C,16.078,RC1H
9/7/2016 2:00,C,16.078,RC1L
9/7/2016 2:00,C,18.633,WC1L
9/7/2016 1:00,C,17.08,MC1L
9/7/2016 1:00,C,18.126,MC1H
9/7/2016 1:00,C,17.08,RC1H
9/7/2016 1:00,C,17.08,RC1L
9/7/2016 1:00,C,19.134,WC1L
9/7/2016 0:00,C,18.083,MC1L
9/7/2016 0:00,C,18.627,MC1H
9/7/2016 0:00,C,17.581,RC1H
9/7/2016 0:00,C,17.08,RC1L
9/7/2016 0:00,C,19.634,WC1L
9/6/2016 23:00,C,18.584,MC1L
9/6/2016 23:00,C,19.127,MC1H
9/6/2016 23:00,C,18.082,RC1H
9/6/2016 23:00,C,18.082,RC1L
9/6/2016 23:00,C,20.135,WC1L
9/6/2016 22:00,C,19.084,MC1L
9/6/2016 22:00,C,20.128,MC1H
9/6/2016 22:00,C,19.083,RC1H
9/6/2016 22:00,C,19.083,RC1L
9/6/2016 22:00,C,20.635,WC1L
9/6/2016 21:00,C,19.585,MC1L
9/6/2016 21:00,C,20.629,MC1H
9/6/2016 21:00,C,20.584,RC1H
9/6/2016 21:00,C,20.084,RC1L
9/6/2016 21:00,C,21.136,WC1L
9/6/2016 20:00,C,21.087,MC1L
9/6/2016 20:00,C,22.13,MC1H
9/6/2016 20:00,C,23.586,RC1H
9/6/2016 20:00,C,22.586,RC1L
9/6/2016 20:00,C,21.636,WC1L
9/6/2016 19:00,C,23.589,MC1L
9/6/2016 19:00,C,25.131,MC1H
9/6/2016 19:00,C,33.578,RC1H
9/6/2016 19:00,C,27.085,RC1L
9/6/2016 19:00,C,22.636,WC1L
9/6/2016 18:00,C,25.09,MC1L
9/6/2016 18:00,C,27.63,MC1H
9/6/2016 18:00,C,40.062,RC1H
9/6/2016 18:00,C,30.582,RC1L
9/6/2016 18:00,C,23.637,WC1L
9/6/2016 17:00,C,25.59,MC1L
9/6/2016 17:00,C,27.63,MC1H
9/6/2016 17:00,C,44.048,RC1H
9/6/2016 17:00,C,34.576,RC1L
9/6/2016 17:00,C,24.637,WC1L
9/6/2016 16:00,C,25.59,MC1L
9/6/2016 16:00,C,27.63,MC1H
9/6/2016 16:00,C,47.533,RC1H
9/6/2016 16:00,C,42.553,RC1L
9/6/2016 16:00,C,25.637,WC1L
9/6/2016 15:00,C,26.09,MC1L
9/6/2016 15:00,C,27.63,MC1H
9/6/2016 15:00,C,48.528,RC1H
9/6/2016 15:00,C,43.55,RC1L
9/6/2016 15:00,C,25.637,WC1L
9/6/2016 14:00,C,25.59,MC1L
9/6/2016 14:00,C,26.631,MC1H
9/6/2016 14:00,C,47.533,RC1H
9/6/2016 14:00,C,43.052,RC1L
9/6/2016 14:00,C,25.137,WC1L
9/6/2016 13:00,C,23.089,MC1L
9/6/2016 13:00,C,25.131,MC1H
9/6/2016 13:00,C,45.044,RC1H
9/6/2016 13:00,C,40.56,RC1L
9/6/2016 13:00,C,25.137,WC1L
9/6/2016 12:00,C,22.088,MC1L
9/6/2016 12:00,C,22.13,MC1H
9/6/2016 12:00,C,40.062,RC1H
9/6/2016 12:00,C,35.574,RC1L
9/6/2016 12:00,C,21.136,WC1L
9/6/2016 11:00,C,19.585,MC1L
9/6/2016 11:00,C,19.628,MC1H
9/6/2016 11:00,C,33.578,RC1H
9/6/2016 11:00,C,27.085,RC1L
9/6/2016 11:00,C,19.634,WC1L
9/6/2016 10:00,C,17.582,MC1L
9/6/2016 10:00,C,17.625,MC1H
9/6/2016 10:00,C,26.586,RC1H
9/6/2016 10:00,C,19.083,RC1L
9/6/2016 10:00,C,18.633,WC1L
9/6/2016 9:00,C,15.577,MC1L
9/6/2016 9:00,C,16.123,MC1H
9/6/2016 9:00,C,19.083,RC1H
9/6/2016 9:00,C,16.579,RC1L
9/6/2016 9:00,C,17.131,WC1L
9/6/2016 8:00,C,14.574,MC1L
9/6/2016 8:00,C,15.121,MC1H
9/6/2016 8:00,C,13.573,RC1H
9/6/2016 8:00,C,13.573,RC1L
9/6/2016 8:00,C,16.13,WC1L
9/6/2016 7:00,C,14.073,MC1L
9/6/2016 7:00,C,14.62,MC1H
9/6/2016 7:00,C,12.571,RC1H
9/6/2016 7:00,C,12.571,RC1L
9/6/2016 7:00,C,16.13,WC1L
9/6/2016 6:00,C,13.571,MC1L
9/6/2016 6:00,C,14.62,MC1H
9/6/2016 6:00,C,12.571,RC1H
9/6/2016 6:00,C,12.571,RC1L
9/6/2016 6:00,C,16.13,WC1L
9/6/2016 5:00,C,13.571,MC1L
9/6/2016 5:00,C,14.62,MC1H
9/6/2016 5:00,C,12.571,RC1H
9/6/2016 5:00,C,13.072,RC1L
9/6/2016 5:00,C,16.13,WC1L
9/6/2016 4:00,C,14.073,MC1L
9/6/2016 4:00,C,14.62,MC1H
9/6/2016 4:00,C,13.573,RC1H
9/6/2016 4:00,C,14.075,RC1L
9/6/2016 4:00,C,16.13,WC1L
9/6/2016 3:00,C,13.571,MC1L
9/6/2016 3:00,C,14.62,MC1H
9/6/2016 3:00,C,13.573,RC1H
9/6/2016 3:00,C,13.072,RC1L
9/6/2016 3:00,C,16.13,WC1L
9/6/2016 2:00,C,14.073,MC1L
9/6/2016 2:00,C,15.121,MC1H
9/6/2016 2:00,C,14.576,RC1H
9/6/2016 2:00,C,14.576,RC1L
9/6/2016 2:00,C,16.63,WC1L
9/6/2016 1:00,C,14.574,MC1L
9/6/2016 1:00,C,15.622,MC1H
9/6/2016 1:00,C,14.576,RC1H
9/6/2016 1:00,C,14.576,RC1L
9/6/2016 1:00,C,17.131,WC1L
9/6/2016 0:00,C,15.577,MC1L
9/6/2016 0:00,C,16.123,MC1H
9/6/2016 0:00,C,15.578,RC1H
9/6/2016 0:00,C,15.077,RC1L
9/6/2016 0:00,C,17.632,WC1L
9/5/2016 23:00,C,16.078,MC1L
9/5/2016 23:00,C,17.125,MC1H
9/5/2016 23:00,C,16.078,RC1H
9/5/2016 23:00,C,15.578,RC1L
9/5/2016 23:00,C,18.133,WC1L
9/5/2016 22:00,C,16.579,MC1L
9/5/2016 22:00,C,17.625,MC1H
9/5/2016 22:00,C,17.08,RC1H
9/5/2016 22:00,C,16.579,RC1L
9/5/2016 22:00,C,18.633,WC1L
9/5/2016 21:00,C,17.582,MC1L
9/5/2016 21:00,C,18.126,MC1H
9/5/2016 21:00,C,18.082,RC1H
9/5/2016 21:00,C,17.581,RC1L
9/5/2016 21:00,C,18.633,WC1L
9/5/2016 20:00,C,18.584,MC1L
9/5/2016 20:00,C,19.628,MC1H
9/5/2016 20:00,C,21.085,RC1H
9/5/2016 20:00,C,20.084,RC1L
9/5/2016 20:00,C,19.634,WC1L
9/5/2016 19:00,C,21.087,MC1L
9/5/2016 19:00,C,22.63,MC1H
9/5/2016 19:00,C,30.582,RC1H
9/5/2016 19:00,C,24.586,RC1L
9/5/2016 19:00,C,20.635,WC1L
9/5/2016 18:00,C,23.089,MC1L
9/5/2016 18:00,C,24.631,MC1H
9/5/2016 18:00,C,37.569,RC1H
9/5/2016 18:00,C,27.585,RC1L
9/5/2016 18:00,C,21.636,WC1L
9/5/2016 17:00,C,23.589,MC1L
9/5/2016 17:00,C,25.131,MC1H
9/5/2016 17:00,C,41.557,RC1H
9/5/2016 17:00,C,32.08,RC1L
9/5/2016 17:00,C,23.137,WC1L
9/5/2016 16:00,C,23.589,MC1L
9/5/2016 16:00,C,25.131,MC1H
9/5/2016 16:00,C,44.546,RC1H
9/5/2016 16:00,C,40.062,RC1L
9/5/2016 16:00,C,24.137,WC1L
9/5/2016 15:00,C,24.09,MC1L
9/5/2016 15:00,C,25.131,MC1H
9/5/2016 15:00,C,46.537,RC1H
9/5/2016 15:00,C,41.557,RC1L
9/5/2016 15:00,C,24.137,WC1L
9/5/2016 14:00,C,23.589,MC1L
9/5/2016 14:00,C,24.631,MC1H
9/5/2016 14:00,C,46.04,RC1H
9/5/2016 14:00,C,41.059,RC1L
9/5/2016 14:00,C,23.637,WC1L
9/5/2016 13:00,C,21.588,MC1L
9/5/2016 13:00,C,23.13,MC1H
9/5/2016 13:00,C,43.052,RC1H
9/5/2016 13:00,C,38.566,RC1L
9/5/2016 13:00,C,24.137,WC1L
9/5/2016 12:00,C,20.587,MC1L
9/5/2016 12:00,C,20.128,MC1H
9/5/2016 12:00,C,38.566,RC1H
9/5/2016 12:00,C,33.578,RC1L
9/5/2016 12:00,C,19.634,WC1L
9/5/2016 11:00,C,18.584,MC1L
9/5/2016 11:00,C,17.625,MC1H
9/5/2016 11:00,C,32.58,RC1H
9/5/2016 11:00,C,25.586,RC1L
9/5/2016 11:00,C,18.133,WC1L
9/5/2016 10:00,C,16.078,MC1L
9/5/2016 10:00,C,15.622,MC1H
9/5/2016 10:00,C,25.086,RC1H
9/5/2016 10:00,C,17.08,RC1L
9/5/2016 10:00,C,16.63,WC1L
9/5/2016 9:00,C,13.571,MC1L
9/5/2016 9:00,C,14.119,MC1H
9/5/2016 9:00,C,17.08,RC1H
9/5/2016 9:00,C,14.075,RC1L
9/5/2016 9:00,C,15.629,WC1L
9/5/2016 8:00,C,12.568,MC1L
9/5/2016 8:00,C,13.117,MC1H
9/5/2016 8:00,C,11.569,RC1H
9/5/2016 8:00,C,11.569,RC1L
9/5/2016 8:00,C,14.126,WC1L
9/5/2016 7:00,C,11.564,MC1L
9/5/2016 7:00,C,12.616,MC1H
9/5/2016 7:00,C,10.064,RC1H
9/5/2016 7:00,C,10.064,RC1L
9/5/2016 7:00,C,13.625,WC1L
9/5/2016 6:00,C,11.564,MC1L
9/5/2016 6:00,C,12.115,MC1H
9/5/2016 6:00,C,10.064,RC1H
9/5/2016 6:00,C,10.064,RC1L
9/5/2016 6:00,C,13.123,WC1L
9/5/2016 5:00,C,11.564,MC1L
9/5/2016 5:00,C,12.616,MC1H
9/5/2016 5:00,C,10.566,RC1H
9/5/2016 5:00,C,10.566,RC1L
9/5/2016 5:00,C,13.625,WC1L
9/5/2016 4:00,C,12.066,MC1L
9/5/2016 4:00,C,12.616,MC1H
9/5/2016 4:00,C,11.067,RC1H
9/5/2016 4:00,C,11.067,RC1L
9/5/2016 4:00,C,13.625,WC1L
9/5/2016 3:00,C,12.568,MC1L
9/5/2016 3:00,C,13.117,MC1H
9/5/2016 3:00,C,11.569,RC1H
9/5/2016 3:00,C,11.569,RC1L
9/5/2016 3:00,C,14.126,WC1L
9/5/2016 2:00,C,13.069,MC1L
9/5/2016 2:00,C,13.618,MC1H
9/5/2016 2:00,C,12.571,RC1H
9/5/2016 2:00,C,12.07,RC1L
9/5/2016 2:00,C,14.627,WC1L
9/5/2016 1:00,C,13.571,MC1L
9/5/2016 1:00,C,14.119,MC1H
9/5/2016 1:00,C,13.072,RC1H
9/5/2016 1:00,C,13.072,RC1L
9/5/2016 1:00,C,15.629,WC1L
9/5/2016 0:00,C,14.073,MC1L
9/5/2016 0:00,C,14.62,MC1H
9/5/2016 0:00,C,13.573,RC1H
9/5/2016 0:00,C,13.573,RC1L
9/5/2016 0:00,C,16.13,WC1L
9/4/2016 23:00,C,15.075,MC1L
9/4/2016 23:00,C,16.123,MC1H
9/4/2016 23:00,C,14.576,RC1H
9/4/2016 23:00,C,14.576,RC1L
9/4/2016 23:00,C,16.63,WC1L
9/4/2016 22:00,C,16.078,MC1L
