survey_id,time,squarerootTime,volume,infiltration,comment
PMD_04_18-02-21,0,0,80,0,NA
PMD_04_18-02-21,30,5.477225575,76,0.251504108,NA
PMD_04_18-02-21,60,7.745966692,74,0.377256161,NA
PMD_04_18-02-21,90,9.486832981,72,0.503008215,NA
PMD_04_18-02-21,120,10.95445115,70.5,0.597322256,NA
PMD_04_18-02-21,150,12.24744871,69,0.691636296,NA
PMD_04_18-02-21,180,13.41640786,67.5,0.785950336,NA
PMD_04_18-02-21,210,14.49137675,66,0.880264377,NA
PMD_04_18-02-21,240,15.49193338,65,0.943140404,NA
PMD_04_18-02-21,270,16.43167673,64,1.00601643,NA
PMD_04_18-02-21,300,17.32050808,63,1.068892457,NA
PMD_04_18-02-21,330,18.16590212,62,1.131768484,NA
PMD_04_18-02-21,360,18.97366596,61,1.194644511,NA
PMD_04_18-02-21,390,19.74841766,60,1.257520538,NA
PMD_04_18-02-21,420,20.49390153,59,1.320396565,NA
PMD_04_18-02-21,450,21.21320344,58,1.383272592,NA
PMD_04_18-02-21,480,21.9089023,57.5,1.414710605,NA
PMD_04_18-02-21,510,22.58317958,56,1.509024646,NA
PMD_04_18-02-21,540,23.23790008,55,1.571900673,NA
PMD_04_18-02-21,570,23.87467277,54.5,1.603338686,NA
PMD_04_18-02-21,600,24.49489743,54,1.634776699,NA
PMD_04_18-02-21,630,25.0998008,53,1.697652726,NA
PMD_04_18-02-21,660,25.69046516,52,1.760528753,NA
PMD_04_18-02-21,690,26.26785107,51.5,1.791966767,NA
PMD_04_18-02-21,720,26.83281573,51,1.82340478,NA
PMD_04_18-02-21,750,27.38612788,50,1.886280807,NA
PMD_04_18-02-21,780,27.92848009,49.5,1.91771882,NA
PMD_04_18-02-21,810,28.46049894,49,1.949156834,NA
PMD_04_18-02-21,840,28.98275349,48,2.012032861,NA
PMD_04_18-02-21,870,29.49576241,47,2.074908888,NA
PMD_04_18-02-21,900,30,46.5,2.106346901,NA
PMD_04_18-02-21,930,30.49590136,46,2.137784915,NA
PMD_04_18-02-21,960,30.98386677,45,2.200660942,NA
PMD_04_18-02-21,990,31.46426545,44.5,2.232098955,NA
PMD_04_18-02-21,1020,31.93743885,44,2.263536968,NA
PMD_04_18-02-21,1050,32.40370349,43,2.326412995,NA
PMD_04_18-02-21,1080,32.86335345,42.5,2.357851009,NA
PMD_04_18-02-21,1110,33.3166625,42,2.389289022,NA
PMD_04_18-02-21,1140,33.76388603,41.5,2.420727036,NA
PMD_04_18-02-21,1170,34.20526275,41,2.452165049,NA
PMD_04_18-02-21,1200,34.64101615,40,2.515041076,NA
PMD01_NAT02_18-02-21,0,0,71,0,NA
PMD01_NAT02_18-02-21,30,5.477225575,70.5,0.031438013,NA
PMD01_NAT02_18-02-21,60,7.745966692,70,0.062876027,NA
PMD01_NAT02_18-02-21,90,9.486832981,70,0.062876027,NA
PMD01_NAT02_18-02-21,120,10.95445115,69.5,0.09431404,NA
PMD01_NAT02_18-02-21,150,12.24744871,69,0.125752054,NA
PMD01_NAT02_18-02-21,180,13.41640786,69,0.125752054,NA
PMD01_NAT02_18-02-21,210,14.49137675,68.5,0.157190067,NA
PMD01_NAT02_18-02-21,240,15.49193338,68.5,0.157190067,NA
PMD01_NAT02_18-02-21,270,16.43167673,68,0.188628081,NA
PMD01_NAT02_18-02-21,300,17.32050808,68,0.188628081,NA
PMD01_NAT02_18-02-21,330,18.16590212,68,0.188628081,NA
PMD01_NAT02_18-02-21,360,18.97366596,68,0.188628081,just below
PMD01_NAT02_18-02-21,390,19.74841766,67.5,0.220066094,NA
PMD01_NAT02_18-02-21,420,20.49390153,67.5,0.220066094,NA
PMD01_NAT02_18-02-21,450,21.21320344,67.5,0.220066094,NA
PMD01_NAT02_18-02-21,480,21.9089023,67,0.251504108,NA
PMD01_NAT02_18-02-21,510,22.58317958,67,0.251504108,NA
PMD01_NAT02_18-02-21,540,23.23790008,67,0.251504108,NA
PMD01_NAT02_18-02-21,570,23.87467277,67,0.251504108,NA
PMD01_NAT02_18-02-21,600,24.49489743,67,0.251504108,NA
PMD01_NAT02_18-02-21,630,25.0998008,66.5,0.282942121,NA
PMD01_NAT02_18-02-21,660,25.69046516,66.5,0.282942121,NA
PMD01_NAT02_18-02-21,690,26.26785107,66.5,0.282942121,NA
PMD01_NAT02_18-02-21,720,26.83281573,66,0.314380135,NA
PMD01_NAT02_18-02-21,750,27.38612788,66,0.314380135,NA
PMD01_NAT02_18-02-21,780,27.92848009,66,0.314380135,NA
PMD01_NAT02_18-02-21,810,28.46049894,66,0.314380135,NA
PMD01_NAT02_18-02-21,840,28.98275349,66,0.314380135,NA
PMD01_NAT02_18-02-21,870,29.49576241,66,0.314380135,NA
PMD01_NAT02_18-02-21,900,30,65.5,0.345818148,NA
PMD01_NAT02_18-02-21,930,30.49590136,65.5,0.345818148,NA
PMD01_NAT02_18-02-21,960,30.98386677,65.5,0.345818148,NA
PMD01_NAT02_18-02-21,990,31.46426545,65.5,0.345818148,NA
PMD01_NAT02_18-02-21,1020,31.93743885,65.5,0.345818148,NA
PMD01_NAT02_18-02-21,1050,32.40370349,65,0.377256161,NA
PMD01_NAT02_18-02-21,1080,32.86335345,65,0.377256161,NA
PMD01_NAT02_18-02-21,1110,33.3166625,65,0.377256161,NA
PMD01_NAT02_18-02-21,1140,33.76388603,65,0.377256161,NA
PMD01_NAT02_18-02-21,1170,34.20526275,65,0.377256161,NA
PMD01_NAT02_18-02-21,1200,34.64101615,65,0.377256161,NA
PMD01_NAT02_18-02-21,1230,35.07135583,64.5,0.408694175,NA
PMD01_NAT02_18-02-21,1260,35.4964787,64.5,0.408694175,NA
PMD01_NAT02_18-02-21,1290,35.91656999,64.5,0.408694175,NA
PMD01_NAT02_18-02-21,1320,36.33180425,64.5,0.408694175,NA
PMD01_NAT02_18-02-21,1350,36.74234614,64.5,0.408694175,NA
PMD01_NAT02_18-02-21,1380,37.14835124,64.5,0.408694175,NA
PMD01_NAT02_18-02-21,1410,37.54996671,64.5,0.408694175,NA
PMD01_NAT02_18-02-21,1440,37.94733192,64,0.440132188,NA
PMD01_NAT02_18-02-21,1470,38.34057903,64,0.440132188,NA
PMD01_NAT02_18-02-21,1500,38.72983346,63.5,0.471570202,NA
PMD01_NAT02_18-02-21,1530,39.11521443,63.5,0.471570202,NA
PMD01_NAT02_18-02-21,1560,39.49683532,63.5,0.471570202,NA
PMD01_NAT02_18-02-21,1590,39.87480407,63.5,0.471570202,NA
PMD01_NAT02_18-02-21,1620,40.24922359,63,0.503008215,NA
PMD01_NAT02_18-02-21,1650,40.62019202,63,0.503008215,NA
PMD01_NAT02_18-02-21,1680,40.98780306,63,0.503008215,NA
PMD01_NAT02_18-02-21,1710,41.35214626,63,0.503008215,NA
PMD01_NAT02_18-02-21,1740,41.71330723,63,0.503008215,NA
PMD01_NAT02_18-02-21,1770,42.07136794,80,0.125752054,just below
PMD01_NAT02_18-02-21,1770,42.07136794,63,0.503008215,NA
PMD01_NAT02_18-02-21,1800,42.42640687,62.5,0.534446229,NA
PMD01_NAT02_18-02-21,1830,42.77849927,62.5,0.534446229,NA
PMD01_NAT02_18-02-21,1860,43.12771731,62.5,0.534446229,NA
PMD01_NAT02_18-02-21,1890,43.47413024,62.5,0.534446229,NA
PMD01_NAT02_18-02-21,1920,43.8178046,62.5,0.534446229,NA
PMD01_NAT02_18-02-21,1950,44.15880433,62,0.565884242,NA
PMD01_NAT02_18-02-21,1980,44.49719092,62,0.565884242,NA
PMD01_NAT02_18-02-21,2010,44.83302354,62,0.565884242,NA
PMD01_NAT02_18-02-21,2040,45.16635916,61.5,0.597322256,NA
PMD01_NAT02_18-02-21,2070,45.49725266,61.5,0.597322256,NA
PMD01_NAT02_18-02-21,2100,45.82575695,61.5,0.597322256,NA
PMD01_NAT02_18-02-21,2130,46.15192304,61.5,0.597322256,NA
PMD01_NAT02_18-02-21,2160,46.47580015,61,0.628760269,NA
PMD01_NAT02_18-02-21,2190,46.79743583,61,0.628760269,NA
PMD03_MED02_18-02-21,0,0,76,0,NA
PMD03_MED02_18-02-21,30,5.477225575,74.5,0.09431404,NA
PMD03_MED02_18-02-21,60,7.745966692,73.5,0.157190067,NA
PMD03_MED02_18-02-21,90,9.486832981,72.5,0.220066094,NA
PMD03_MED02_18-02-21,120,10.95445115,71.5,0.282942121,NA
PMD03_MED02_18-02-21,150,12.24744871,71,0.314380135,NA
PMD03_MED02_18-02-21,180,13.41640786,70.5,0.345818148,NA
PMD03_MED02_18-02-21,210,14.49137675,69.5,0.408694175,NA
PMD03_MED02_18-02-21,240,15.49193338,68.5,0.471570202,NA
PMD03_MED02_18-02-21,270,16.43167673,68,0.503008215,NA
PMD03_MED02_18-02-21,300,17.32050808,67,0.565884242,NA
PMD03_MED02_18-02-21,330,18.16590212,66.5,0.597322256,NA
PMD03_MED02_18-02-21,360,18.97366596,66,0.628760269,NA
PMD03_MED02_18-02-21,390,19.74841766,65.5,0.660198282,NA
PMD03_MED02_18-02-21,420,20.49390153,65,0.691636296,NA
PMD03_MED02_18-02-21,450,21.21320344,64.5,0.723074309,just above
PMD03_MED02_18-02-21,480,21.9089023,64,0.754512323,NA
PMD03_MED02_18-02-21,510,22.58317958,64.5,0.723074309,NA
PMD03_MED02_18-02-21,540,23.23790008,64,0.754512323,NA
PMD03_MED02_18-02-21,570,23.87467277,63.5,0.785950336,NA
PMD03_MED02_18-02-21,600,24.49489743,63,0.81738835,NA
PMD03_MED02_18-02-21,630,25.0998008,63,0.81738835,NA
PMD03_MED02_18-02-21,660,25.69046516,62.5,0.848826363,just below
PMD03_MED02_18-02-21,690,26.26785107,62,0.880264377,NA
PMD03_MED02_18-02-21,720,26.83281573,62,0.880264377,NA
PMD03_MED02_18-02-21,750,27.38612788,61.5,0.91170239,NA
PMD03_MED02_18-02-21,780,27.92848009,61,0.943140404,NA
PMD03_MED02_18-02-21,810,28.46049894,60.5,0.974578417,NA
PMD03_MED02_18-02-21,840,28.98275349,60,1.00601643,NA
PMD03_MED02_18-02-21,870,29.49576241,60,1.00601643,NA
PMD03_MED02_18-02-21,900,30,59.5,1.037454444,NA
PMD03_MED02_18-02-21,930,30.49590136,59,1.068892457,NA
PMD03_MED02_18-02-21,960,30.98386677,58.5,1.100330471,NA
PMD03_MED02_18-02-21,990,31.46426545,58,1.131768484,NA
PMD03_MED02_18-02-21,1020,31.93743885,57.5,1.163206498,NA
PMDHAR01_01_18-03-07,0,0,90,0,NA
PMDHAR01_01_18-03-07,30,5.477225575,87,0.188628081,NA
PMDHAR01_01_18-03-07,60,7.745966692,84,0.377256161,NA
PMDHAR01_01_18-03-07,90,9.486832981,81,0.565884242,NA
PMDHAR01_01_18-03-07,120,10.95445115,78,0.754512323,NA
PMDHAR01_01_18-03-07,150,12.24744871,75,0.943140404,NA
PMDHAR01_01_18-03-07,180,13.41640786,71.5,1.163206498,NA
PMDHAR01_01_18-03-07,210,14.49137675,68.5,1.351834578,NA
PMDHAR01_01_18-03-07,240,15.49193338,65,1.571900673,NA
PMDHAR01_01_18-03-07,270,16.43167673,62,1.760528753,NA
PMDHAR01_01_18-03-07,300,17.32050808,57.5,2.043470874,NA
PMDHAR01_01_18-03-07,330,18.16590212,54,2.263536968,NA
PMDHAR01_01_18-03-07,360,18.97366596,50,2.515041076,NA
PMDHAR01_01_18-03-07,390,19.74841766,46,2.766545184,NA
PMDHAR01_01_18-03-07,420,20.49390153,41.5,3.049487305,NA
PMDHAR01_01_18-03-07,450,21.21320344,38,3.269553399,NA
PMDHAR01_01_18-03-07,480,21.9089023,33,3.583933533,NA
PMDHAR01_01_18-03-07,510,22.58317958,29,3.835437641,NA
PMDHAR01_01_18-03-07,540,23.23790008,24,4.149817775,NA
PMDHAR01_01_18-03-07,570,23.87467277,20,4.401321883,NA
PMDHAR01_01_18-03-07,600,24.49489743,15,4.715702018,NA
PMDHAR01_01_18-03-07,630,25.0998008,10,5.030082152,NA
PMDHAR01_01_18-03-07,660,25.69046516,5,5.344462287,NA
PMDHAR01_01_18-03-07,690,26.26785107,0,5.658842421,NA
PMDHAR01_02_18-03-07,0,0,86,0,NA
PMDHAR01_02_18-03-07,30,5.477225575,82,0.251504108,NA
PMDHAR01_02_18-03-07,60,7.745966692,79,0.440132188,NA
PMDHAR01_02_18-03-07,90,9.486832981,77,0.565884242,NA
PMDHAR01_02_18-03-07,120,10.95445115,75,0.691636296,NA
PMDHAR01_02_18-03-07,150,12.24744871,72.5,0.848826363,NA
PMDHAR01_02_18-03-07,180,13.41640786,70,1.00601643,NA
PMDHAR01_02_18-03-07,210,14.49137675,68,1.131768484,NA
PMDHAR01_02_18-03-07,240,15.49193338,65,1.320396565,NA
PMDHAR01_02_18-03-07,270,16.43167673,62.5,1.477586632,NA
PMDHAR01_02_18-03-07,300,17.32050808,60,1.634776699,NA
PMDHAR01_02_18-03-07,330,18.16590212,57.5,1.791966767,NA
PMDHAR01_02_18-03-07,360,18.97366596,54.5,1.980594847,NA
PMDHAR01_02_18-03-07,390,19.74841766,52.5,2.106346901,NA
PMDHAR01_02_18-03-07,420,20.49390153,50,2.263536968,NA
PMDHAR01_02_18-03-07,450,21.21320344,47.5,2.420727036,NA
PMDHAR01_02_18-03-07,480,21.9089023,44.5,2.609355116,NA
PMDHAR01_02_18-03-07,510,22.58317958,42,2.766545184,NA
PMDHAR01_02_18-03-07,540,23.23790008,39,2.955173264,NA
PMDHAR01_02_18-03-07,570,23.87467277,36,3.143801345,NA
PMDHAR01_02_18-03-07,600,24.49489743,33,3.332429426,NA
PMDHAR01_02_18-03-07,630,25.0998008,30,3.521057506,NA
PMDHAR01_02_18-03-07,660,25.69046516,26.5,3.741123601,NA
PMDHAR01_02_18-03-07,690,26.26785107,25,3.835437641,NA
PMDHAR01_02_18-03-07,720,26.83281573,21,4.086941749,NA
PMDHAR01_02_18-03-07,750,27.38612788,18,4.275569829,NA
PMDHAR01_02_18-03-07,780,27.92848009,15,4.46419791,NA
PMDHAR01_02_18-03-07,810,28.46049894,11.5,4.684264004,NA
PMDHAR01_02_18-03-07,840,28.98275349,8,4.904330098,NA
PMDHAR01_02_18-03-07,870,29.49576241,4,5.155834206,NA
PMDHAR01_02_18-03-07,900,30,0,5.407338313,NA
PMDHAR01_03_18-03-07,0,0,80,0,NA
PMDHAR01_03_18-03-07,30,5.477225575,77,0.188628081,NA
PMDHAR01_03_18-03-07,60,7.745966692,75,0.314380135,NA
PMDHAR01_03_18-03-07,90,9.486832981,71.5,0.534446229,NA
PMDHAR01_03_18-03-07,120,10.95445115,68,0.754512323,NA
PMDHAR01_03_18-03-07,150,12.24744871,64.5,0.974578417,NA
PMDHAR01_03_18-03-07,180,13.41640786,60,1.257520538,NA
PMDHAR01_03_18-03-07,210,14.49137675,56,1.509024646,NA
PMDHAR01_03_18-03-07,240,15.49193338,51.5,1.791966767,NA
PMDHAR01_03_18-03-07,270,16.43167673,47,2.074908888,NA
PMDHAR01_03_18-03-07,300,17.32050808,42,2.389289022,NA
PMDHAR01_03_18-03-07-2,0,0,88,0,NA
PMDHAR01_03_18-03-07-2,30,5.477225575,86,0.125752054,NA
PMDHAR01_03_18-03-07-2,60,7.745966692,84,0.251504108,NA
PMDHAR01_03_18-03-07-2,90,9.486832981,82,0.377256161,NA
PMDHAR01_03_18-03-07-2,120,10.95445115,80.5,0.471570202,NA
PMDHAR01_03_18-03-07-2,150,12.24744871,79,0.565884242,NA
PMDHAR01_03_18-03-07-2,180,13.41640786,77,0.691636296,NA
PMDHAR01_03_18-03-07-2,210,14.49137675,75,0.81738835,NA
PMDHAR01_03_18-03-07-2,240,15.49193338,73,0.943140404,NA
PMDHAR01_03_18-03-07-2,270,16.43167673,71,1.068892457,NA
PMDHAR01_03_18-03-07-2,300,17.32050808,69.5,1.163206498,NA
PMDHAR01_03_18-03-07-2,330,18.16590212,67.5,1.288958551,NA
PMDHAR01_03_18-03-07-2,360,18.97366596,66,1.383272592,NA
PMDHAR01_03_18-03-07-2,390,19.74841766,64,1.509024646,NA
PMDHAR01_03_18-03-07-2,420,20.49390153,62,1.634776699,NA
PMDHAR01_03_18-03-07-2,450,21.21320344,60,1.760528753,NA
PMDHAR01_03_18-03-07-2,480,21.9089023,58.5,1.854842794,NA
PMDHAR01_03_18-03-07-2,510,22.58317958,56.5,1.980594847,NA
PMDHAR01_03_18-03-07-2,540,23.23790008,55,2.074908888,NA
PMDHAR01_03_18-03-07-2,570,23.87467277,54,2.137784915,NA
PMDHAR01_03_18-03-07-2,600,24.49489743,52,2.263536968,NA
PMDHAR01_03_18-03-07-2,630,25.0998008,50,2.389289022,NA
PMDHAR01_03_18-03-07-2,660,25.69046516,48.5,2.483603063,NA
PMDHAR01_03_18-03-07-2,690,26.26785107,46.5,2.609355116,NA
PMDHAR01_03_18-03-07-2,720,26.83281573,44.5,2.73510717,NA
PMDHAR01_03_18-03-07-2,750,27.38612788,42.5,2.860859224,NA
PMDHAR01_03_18-03-07-2,780,27.92848009,41,2.955173264,NA
PMDHAR01_03_18-03-07-2,810,28.46049894,39,3.080925318,NA
PMDHAR01_03_18-03-07-2,840,28.98275349,37,3.206677372,NA
PMDHAR01_03_18-03-07-2,870,29.49576241,35,3.332429426,NA
PMDHAR01_04_18-03-07,0,0,89,0,NA
PMDHAR01_04_18-03-07,30,5.477225575,87,0.125752054,NA
PMDHAR01_04_18-03-07,60,7.745966692,85,0.251504108,NA
PMDHAR01_04_18-03-07,90,9.486832981,84,0.314380135,NA
PMDHAR01_04_18-03-07,120,10.95445115,82,0.440132188,NA
PMDHAR01_04_18-03-07,150,12.24744871,80.5,0.534446229,NA
PMDHAR01_04_18-03-07,180,13.41640786,79,0.628760269,NA
PMDHAR01_04_18-03-07,210,14.49137675,77,0.754512323,NA
PMDHAR01_04_18-03-07,240,15.49193338,75,0.880264377,NA
PMDHAR01_04_18-03-07,270,16.43167673,73,1.00601643,NA
PMDHAR01_04_18-03-07,300,17.32050808,71,1.131768484,NA
PMDHAR01_04_18-03-07,330,18.16590212,69,1.257520538,NA
PMDHAR01_04_18-03-07,360,18.97366596,67,1.383272592,NA
PMDHAR01_04_18-03-07,390,19.74841766,65,1.509024646,NA
PMDHAR01_04_18-03-07,420,20.49390153,63,1.634776699,NA
PMDHAR01_04_18-03-07,450,21.21320344,61,1.760528753,NA
PMDHAR01_04_18-03-07,480,21.9089023,58.5,1.91771882,NA
PMDHAR01_04_18-03-07,510,22.58317958,56.5,2.043470874,NA
PMDHAR01_04_18-03-07,540,23.23790008,54,2.200660942,NA
PMDHAR01_04_18-03-07,570,23.87467277,52,2.326412995,NA
PMDHAR01_04_18-03-07,600,24.49489743,49.5,2.483603063,NA
PMDHAR01_04_18-03-07,630,25.0998008,47.5,2.609355116,NA
PMDHAR01_04_18-03-07,660,25.69046516,45,2.766545184,NA
PMDHAR01_04_18-03-07,690,26.26785107,43,2.892297237,NA
